zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate,date_parsed,streetViewMetadataURL,streetViewURL
16848984,16848984,,https://photos.zillowstatic.com/fp/469f585534da03d93f91adb5e702369d-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/1121-Virginia-Way-La-Jolla-CA-92037/16848984_zpid/,"{'latitude': 32.84219, 'longitude': -117.27141}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"1121 Virginia Way, La Jolla, CA 92037",1121 Virginia Way,CA,La Jolla,92037.0,4qxgv9w6n9jbp,,False,False,False,True,False,$,"$6,500/mo",6500.0,False,2.0,1.0,801.0,False,"{'homeInfo': {'zpid': 16848984, 'streetAddress': '1121 Virginia Way', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.84219, 'longitude': -117.27141, 'price': 6500.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 801.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1844300, 'rentZestimate': 4500, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1261413.0, 'lotAreaValue': 3500.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,1844300.0,False,False,False,False,2022-03-01 00:00:00,2022-03-07,,
2066502970,2066502970,,https://photos.zillowstatic.com/fp/8564f656697d0646d4978a6f5f0aacf0-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1024-Agate-St-1024-San-Diego-CA-92109/2066502970_zpid/,"{'latitude': 32.81078, 'longitude': -117.255264}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"1024 Agate St #1024, San Diego, CA 92109",1024 Agate St #1024,CA,San Diego,92109.0,1k7b80e5vgk4t,,False,False,False,True,False,$,"$2,600/mo",2600.0,False,2.0,1.0,800.0,False,"{'homeInfo': {'zpid': 2066502970, 'streetAddress': '1024 Agate St #1024', 'zipcode': '92109', 'city': 'San Diego', 'state': 'CA', 'latitude': 32.81078, 'longitude': -117.255264, 'price': 2600.0, 'datePriceChanged': 1644393600000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 800.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2600.0, 'priceChange': 100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1024'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-03-01 00:00:00,2022-03-07,,
16841517,16841517,,https://photos.zillowstatic.com/fp/f0225aea759cbbdad2ed730e066f2744-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/3148-Via-Alicante-E-La-Jolla-CA-92037/16841517_zpid/,"{'latitude': 32.86123, 'longitude': -117.23381}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"Villa La Jolla, 3148 Via Alicante E, La Jolla, CA 92037",3148 Via Alicante E,CA,La Jolla,92037.0,2hsmtrhrxthsf,,False,True,False,True,False,$,"$2,900/mo",2900.0,False,2.0,2.0,971.0,False,"{'homeInfo': {'zpid': 16841517, 'streetAddress': '3148 Via Alicante E', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.86123, 'longitude': -117.23381, 'price': 2900.0, 'datePriceChanged': 1645430400000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 971.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 779100, 'rentZestimate': 2962, 'listing_sub_type': {}, 'priceReduction': '$100 (Feb 21)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2900.0, 'priceChange': -100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 530740.0, 'lotAreaValue': 3.214302112029385, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,779100.0,False,False,False,False,2022-03-01 00:00:00,2022-03-07,,
16856908,16856908,,https://photos.zillowstatic.com/fp/80fdebb453908d09fde79774f17d5999-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/2295-Bahia-Dr-La-Jolla-CA-92037/16856908_zpid/,"{'latitude': 32.82088, 'longitude': -117.24158}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"2295 Bahia Dr, La Jolla, CA 92037",2295 Bahia Dr,CA,La Jolla,92037.0,2da7dsee8zkft,,False,False,False,True,False,$,"$5,950/mo",5950.0,False,3.0,2.0,1740.0,False,"{'homeInfo': {'zpid': 16856908, 'streetAddress': '2295 Bahia Dr', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.82088, 'longitude': -117.24158, 'price': 5950.0, 'datePriceChanged': 1644998400000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1740.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2081900, 'rentZestimate': 4864, 'listing_sub_type': {}, 'priceReduction': '$250 (Feb 16)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5950.0, 'priceChange': -250, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 901580.0, 'lotAreaValue': 10105.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,2081900.0,False,False,False,False,2022-03-01 00:00:00,2022-03-07,,
2078176013,2078176013,,https://photos.zillowstatic.com/fp/292c89ba5b3a54d54f80af4ebfde38a0-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/6660-Electric-Ave-La-Jolla-CA-92037/2078176013_zpid/,"{'latitude': 32.828686, 'longitude': -117.27645}",,"{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isFresh': False}}",,,,"6660 Electric Ave, La Jolla, CA 92037",6660 Electric Ave,CA,La Jolla,92037.0,4xu2vuhrjsj0h,,False,False,False,True,False,$,"$2,500/mo",2500.0,False,1.0,1.0,550.0,False,"{'homeInfo': {'zpid': 2078176013, 'streetAddress': '6660 Electric Ave', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.828686, 'longitude': -117.27645, 'price': 2500.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 550.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2235, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-04-18 00:00:00,2022-03-07,,
16858312,16858312,,https://photos.zillowstatic.com/fp/eadf2857c8d06736472d24b83cbf0974-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/5778-Caminito-Pulsera-La-Jolla-CA-92037/16858312_zpid/,"{'latitude': 32.819942, 'longitude': -117.250694}",,"{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isFresh': False}}",,,,"5778 Caminito Pulsera, La Jolla, CA 92037",5778 Caminito Pulsera,CA,La Jolla,92037.0,4ynry2bnz0v7s,,False,False,False,True,False,$,"$5,690/mo",5690.0,False,3.0,2.5,2486.0,False,"{'homeInfo': {'zpid': 16858312, 'streetAddress': '5778 Caminito Pulsera', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.819942, 'longitude': -117.250694, 'price': 5690.0, 'bathrooms': 2.5, 'bedrooms': 3.0, 'livingArea': 2486.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1755100, 'rentZestimate': 6499, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5690.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1018590.0, 'lotAreaValue': 2.001951331496786, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1755100.0,False,False,False,False,2022-04-01 00:00:00,2022-03-07,,
16855611,16855611,,https://photos.zillowstatic.com/fp/eb0afca923a9a8cf7830235ad9107fc5-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/5644-Abalone-Pl-La-Jolla-CA-92037/16855611_zpid/,"{'latitude': 32.81446, 'longitude': -117.27215}",,"{'type': 'TIME_ON_INFO', 'text': '10 days ago', 'data': {'isFresh': False}}",,,,"5644 Abalone Pl, La Jolla, CA 92037",5644 Abalone Pl,CA,La Jolla,92037.0,4ctkx7dt5gfs4,,False,False,False,True,False,$,"$9,900/mo",9900.0,False,3.0,2.0,1690.0,False,"{'homeInfo': {'zpid': 16855611, 'streetAddress': '5644 Abalone Pl', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.81446, 'longitude': -117.27215, 'price': 9900.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1690.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 3000400, 'rentZestimate': 8793, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 9900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 406216.0, 'lotAreaValue': 5964.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,3000400.0,False,False,False,False,2022-02-25 00:00:00,2022-03-07,,
16849240,16849240,,https://photos.zillowstatic.com/fp/475db4ffbf0794f17e37dade1a640897-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/7255-Draper-Ave-La-Jolla-CA-92037/16849240_zpid/,"{'latitude': 32.836777, 'longitude': -117.27537}",,"{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isFresh': False}}",,,,"7255 Draper Ave, La Jolla, CA 92037",7255 Draper Ave,CA,La Jolla,92037.0,5f33t2yuuczx0,,False,False,False,True,False,$,"$15,000/mo",15000.0,False,4.0,3.0,2502.0,False,"{'homeInfo': {'zpid': 16849240, 'streetAddress': '7255 Draper Ave', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.836777, 'longitude': -117.27537, 'price': 15000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2502.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2926600, 'rentZestimate': 8337, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 15000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1988994.0, 'lotAreaValue': 7501.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,2926600.0,False,False,False,False,2022-06-04 00:00:00,2022-03-07,,
16847650,16847650,,https://photos.zillowstatic.com/fp/fe261b600c970c7983075d0b96837deb-p_e.jpg,True,FOR_RENT,Condo for rent,https://www.zillow.com/homedetails/909-Coast-Blvd-UNIT-21-La-Jolla-CA-92037/16847650_zpid/,"{'latitude': 32.847584, 'longitude': -117.27665}",,"{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isFresh': False}}",,,,"909 Coast Blvd UNIT 21, La Jolla, CA 92037",909 Coast Blvd UNIT 21,CA,La Jolla,92037.0,43761pb9up9fr,,False,False,False,True,False,$,"$6,500/mo",6500.0,False,2.0,2.0,1270.0,False,"{'homeInfo': {'zpid': 16847650, 'streetAddress': '909 Coast Blvd UNIT 21', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.847584, 'longitude': -117.27665, 'price': 6500.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1270.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1932500, 'rentZestimate': 4200, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 887104.0, 'unit': 'Unit 21', 'lotAreaValue': 0.6346648301193756, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,1932500.0,False,False,False,False,,2022-03-07,,
16841215,16841215,,https://photos.zillowstatic.com/fp/477e682850f69c76f23f8d88591f28c6-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/8356-Via-Sonoma-UNIT-B-La-Jolla-CA-92037/16841215_zpid/,"{'latitude': 32.857582, 'longitude': -117.23244}",,"{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isFresh': False}}",,,,"8356 Via Sonoma UNIT B, La Jolla, CA 92037",8356 Via Sonoma UNIT B,CA,La Jolla,92037.0,209xtw7hpcdm,,False,False,False,True,False,$,"$3,250/mo",3250.0,False,1.0,1.0,636.0,False,"{'homeInfo': {'zpid': 16841215, 'streetAddress': '8356 Via Sonoma UNIT B', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.857582, 'longitude': -117.23244, 'price': 3250.0, 'datePriceChanged': 1645862400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 636.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2163, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3250.0, 'priceChange': 300, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 404143.0, 'unit': 'Unit B', 'lotAreaValue': 4.469995408631772, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-03-25 00:00:00,2022-03-07,,
125787098,125787098,,https://photos.zillowstatic.com/fp/ad3f5bd1a975f12aaa5a687f0e3ff116-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/2406-Torrey-Pines-Rd-UNIT-148-La-Jolla-CA-92037/125787098_zpid/,"{'latitude': 32.851173, 'longitude': -117.25048}",,"{'type': 'TIME_ON_INFO', 'text': '13 days ago', 'data': {'isFresh': False}}",,,,"2406 Torrey Pines Rd UNIT 148, La Jolla, CA 92037",2406 Torrey Pines Rd UNIT 148,CA,La Jolla,92037.0,q7pfagxecgaz,,False,True,False,True,False,$,"$6,500/mo",6500.0,False,3.0,2.5,1818.0,False,"{'homeInfo': {'zpid': 125787098, 'streetAddress': '2406 Torrey Pines Rd UNIT 148', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.851173, 'longitude': -117.25048, 'price': 6500.0, 'bathrooms': 2.5, 'bedrooms': 3.0, 'livingArea': 1818.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 5327, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1103737.0, 'unit': 'Unit 148', 'lotAreaValue': 1.213337924701561, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-04-01 00:00:00,2022-03-07,,
16847750,16847750,,https://photos.zillowstatic.com/fp/58489ac99479c604088579e0b971369c-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/939-Coast-Blvd-UNIT-14C-La-Jolla-CA-92037/16847750_zpid/,"{'latitude': 32.847897, 'longitude': -117.2762}",,"{'type': 'TIME_ON_INFO', 'text': '14 days ago', 'data': {'isFresh': False}}",,,,"939 Coast Blvd UNIT 14C, La Jolla, CA 92037",939 Coast Blvd UNIT 14C,CA,La Jolla,92037.0,516q78jn95g85,,False,False,False,True,False,$,"$7,000/mo",7000.0,False,2.0,2.0,1841.0,False,"{'homeInfo': {'zpid': 16847750, 'streetAddress': '939 Coast Blvd UNIT 14C', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.847897, 'longitude': -117.2762, 'price': 7000.0, 'datePriceChanged': 1646380800000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1841.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 7449, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 7000.0, 'priceChange': 500, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 246907.0, 'unit': 'Unit 14C', 'lotAreaValue': 0.8437786960514233, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,2022-04-01 00:00:00,2022-03-07,,
16912230,16912230,,https://photos.zillowstatic.com/fp/4562835ee6a267c2e0e63d55c728f4a2-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/5262-Vickie-Dr-San-Diego-CA-92109/16912230_zpid/,"{'latitude': 32.81231, 'longitude': -117.24743}",,"{'type': 'TIME_ON_INFO', 'text': '15 days ago', 'data': {'isFresh': False}}",,,,"5262 Vickie Dr, San Diego, CA 92109",5262 Vickie Dr,CA,San Diego,92109.0,3v5jr0dx94scy,,False,False,False,True,False,$,"$7,950/mo",7950.0,False,4.0,3.0,2224.0,False,"{'homeInfo': {'zpid': 16912230, 'streetAddress': '5262 Vickie Dr', 'zipcode': '92109', 'city': 'San Diego', 'state': 'CA', 'latitude': 32.81231, 'longitude': -117.24743, 'price': 7950.0, 'datePriceChanged': 1645776000000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2224.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2155000, 'rentZestimate': 6999, 'listing_sub_type': {}, 'priceReduction': '$500 (Feb 25)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 7950.0, 'priceChange': -500, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 508498.0, 'lotAreaValue': 0.2846648301193756, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,2155000.0,False,False,False,False,2022-02-19 00:00:00,2022-03-07,,
295347336,295347336,,https://photos.zillowstatic.com/fp/df84ac35c44baab2c64c9f93da4cf791-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/La-Jolla-CA-92037/295347336_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '17 days ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), La Jolla, CA 92037",(undisclosed Address),CA,La Jolla,92037.0,2ukur7dbun4rj,,False,False,False,True,False,$,"$3,100/mo",3100.0,True,1.0,1.0,720.0,False,"{'homeInfo': {'zpid': 295347336, 'streetAddress': '(undisclosed Address)', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'price': 3100.0, 'datePriceChanged': 1646467200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 720.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1374400, 'rentZestimate': 2749, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3100.0, 'priceChange': 150, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 4312.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,1374400.0,False,False,False,False,2022-03-24 00:00:00,2022-03-07,,
16848288,16848288,,https://photos.zillowstatic.com/fp/cb8fa61dab14c08307cbae67783cd063-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/524-Coast-Blvd-S-La-Jolla-CA-92037/16848288_zpid/,"{'latitude': 32.843414, 'longitude': -117.27988}",,"{'type': 'TIME_ON_INFO', 'text': '18 days ago', 'data': {'isFresh': False}}",,,,"524 Coast Blvd S, La Jolla, CA 92037",524 Coast Blvd S,CA,La Jolla,92037.0,5g80azc494g8e,,False,False,False,True,False,$,"$12,999/mo",12999.0,False,3.0,3.0,2389.0,False,"{'homeInfo': {'zpid': 16848288, 'streetAddress': '524 Coast Blvd S', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.843414, 'longitude': -117.27988, 'price': 12999.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2389.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 4277400, 'rentZestimate': 13169, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 12999.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 532586.0, 'lotAreaValue': 3833.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,4277400.0,False,False,False,False,2022-04-01 00:00:00,2022-03-07,,
55808976,55808976,,https://photos.zillowstatic.com/fp/441fa4c40d4382fc018b668a70b241ff-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/354-Kolmar-St-La-Jolla-CA-92037/55808976_zpid/,"{'latitude': 32.828377, 'longitude': -117.277626}",,"{'type': 'TIME_ON_INFO', 'text': '19 days ago', 'data': {'isFresh': False}}",,,,"354 Kolmar St, La Jolla, CA 92037",354 Kolmar St,CA,La Jolla,92037.0,1q35b3n3s88rn,,False,False,False,True,False,$,"$6,000/mo",6000.0,False,3.0,2.5,1904.0,False,"{'homeInfo': {'zpid': 55808976, 'streetAddress': '354 Kolmar St', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.828377, 'longitude': -117.277626, 'price': 6000.0, 'bathrooms': 2.5, 'bedrooms': 3.0, 'livingArea': 1904.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2331900, 'rentZestimate': 6698, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1700999.0, 'lotAreaValue': 3.0, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,2331900.0,False,False,False,False,2022-04-01 00:00:00,2022-03-07,,
16855600,16855600,,https://photos.zillowstatic.com/fp/7ade74815bdce28b9593bdc094f7aecb-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/5667-Dolphin-Pl-La-Jolla-CA-92037/16855600_zpid/,"{'latitude': 32.81464, 'longitude': -117.27251}",,"{'type': 'TIME_ON_INFO', 'text': '21 days ago', 'data': {'isFresh': False}}",,,,"5667 Dolphin Pl, La Jolla, CA 92037",5667 Dolphin Pl,CA,La Jolla,92037.0,4n9p7zeh9h6ve,,False,False,False,True,False,$,"$7,500/mo",7500.0,False,3.0,2.0,1327.0,False,"{'homeInfo': {'zpid': 16855600, 'streetAddress': '5667 Dolphin Pl', 'zipcode': '92037', 'city': 'La Jolla', 'state': 'CA', 'latitude': 32.81464, 'longitude': -117.27251, 'price': 7500.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1327.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 2598600, 'rentZestimate': 7460, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 7500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 589659.0, 'lotAreaValue': 5775.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,2598600.0,False,False,False,False,2022-03-15 00:00:00,2022-03-07,,
